Original_Title,Normalized_Title,Primary_Attribute,Secondary_Attribute,Group_ID,Notes
Backing,Other,Other,,group_165,"Language: tl; Ambiguous title, requires manual review; Advanced QA applied"
Purchase Options,Other,Other,,group_168,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
BEZEL,Other,Other,,group_169,"Language: de; Ambiguous title, requires manual review; Advanced QA applied"
Weight Set,Other,Other,,37f3eb80-ec2c-44fa-be6b-97ecf4d7131d,"Language: de; Ambiguous title, requires manual review; Advanced QA applied"
Mattress,Other,Other,,group_171,"Language: it; Ambiguous title, requires manual review; Advanced QA applied"
Insulated,Other,Other,,f12a98b6-934b-45d4-a253-66c1ffa79fdc,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Rake,Other,Other,,63a0ff2f-ce14-4e4e-bae5-76e879732b23,"Language: sw; Ambiguous title, requires manual review; Advanced QA applied"
Rating/Fill,Other,Other,,eb072847-2ded-40e3-b1c8-a33b074650a5,"Language: tl; Ambiguous title, requires manual review; Advanced QA applied"
Insert,Other,Other,,group_55,"Language: de; Ambiguous title, requires manual review; Advanced QA applied"
Single Variant,Other,Other,,70d77525-e1b6-46cb-ac89-86ab4c717376,"Language: it; Ambiguous title, requires manual review; Advanced QA applied"
Case Qty:,Other,Other,,c2d64604-fd66-4b5d-b636-15bde3cbfb64,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Montana Sapphire,Other,Other,,aaf0e357-23f0-4561-9585-e14e032b1855,"Language: it; Ambiguous title, requires manual review; Advanced QA applied"
Bidet Series,Other,Other,,1b0d9297-2800-413f-8fdb-0748ccc6d7ff,"Language: de; Ambiguous title, requires manual review; Advanced QA applied"
shirt_size,Other,Other,Size,98164ca5-f672-4fe9-b57c-81e8e2ef7385,"Language: sq; Ambiguous title, requires manual review; Advanced QA applied"
Grind for:,Other,Other,,7dcdc0f2-ea47-4117-a1d8-25257133382a,"Language: da; Ambiguous title, requires manual review; Advanced QA applied"
Hanging Ropes or Hanging Chains,Other,Other,,926abbf6-648d-4167-a59d-dc66c0316266,"Language: tl; Ambiguous title, requires manual review; Advanced QA applied"
Set Of 2 Items,Other,Other,,888ec76f-6a9a-453a-9ffc-4efcc8795d08,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Semi Aquatic Plants,Other,Other,,4df20ede-0607-4e67-8996-f7763e7e1d16,"Language: ca; Ambiguous title, requires manual review; Advanced QA applied"
Selected Amount,Other,Other,,a852f395-0ba9-41fc-8291-dd3b43b22df3,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Bowls,Other,Other,,1b8aed5f-dcad-41a0-96ff-07902eb7517b,"Language: pl; Ambiguous title, requires manual review; Advanced QA applied"
Heavy Linen Colors,Other,Other,Color,4d3ea1f6-c524-4c58-a86b-1fd3df7b4f71,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Select plan duration:,Other,Other,,group_178,"Language: fr; Ambiguous title, requires manual review; Advanced QA applied"
Choose Your Version:,Other,Other,,24f54882-0f31-460a-9742-00440beca760,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Product Flexibility,Other,Other,,1708c885-4d68-4d06-bf3b-9e7c87962923,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Duvet Cover,Other,Other,,group_180,"Language: nl; Ambiguous title, requires manual review; Advanced QA applied"
Buttstock Option,Other,Other,,dd4438d2-08ae-4e5e-a461-ad8555afb06b,"Language: sv; Ambiguous title, requires manual review; Advanced QA applied"
Door Hinge,Other,Other,,2b96ed00-d759-4e94-a6f9-3e1e1b60aa98,"Language: nl; Ambiguous title, requires manual review; Advanced QA applied"
Add Trading Card Set,Other,Other,,group_181,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Shipping,Other,Other,,group_182,"Language: tl; Ambiguous title, requires manual review; Advanced QA applied"
SPRING:,Other,Other,,group_183,"Language: de; Ambiguous title, requires manual review; Advanced QA applied"
Shoulder Straps,Other,Other,,46baa6e3-0ac1-43e2-9781-e7dd094c7a79,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Lumos Ultra (Model),Other,Other,,group_149,"Language: es; Ambiguous title, requires manual review; Advanced QA applied"
Choose Your Model,Other,Other,,group_9,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Personalisation options,Other,Other,,51c96226-57e1-4a58-8b34-bb99249e6707,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Gallon,Other,Other,,3654cd61-a463-40fc-85b4-337e5f5c93ff,"Language: it; Ambiguous title, requires manual review; Advanced QA applied"
Supplier,Other,Other,,c4b40cf4-4733-49e6-9f3c-6a926306193b,"Language: af; Ambiguous title, requires manual review; Advanced QA applied"
Valve,Other,Other,,group_189,"Language: et; Ambiguous title, requires manual review; Advanced QA applied"
Action,Other,Other,,c3df73ea-3910-44d3-b1ec-b5f240e3160b,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Amincissement,Other,Other,,40a7ea1e-fec2-4567-b644-9eb019836c7c,"Language: nl; Ambiguous title, requires manual review; Advanced QA applied"
Leg Options,Other,Other,,43a29754-ad0a-41c3-ad5a-6b56298935b7,"Language: fr; Ambiguous title, requires manual review; Advanced QA applied"
UV Blocking,Other,Other,,217f5cb1-f935-4d49-9790-e22f2628e6b4,"Language: sv; Ambiguous title, requires manual review; Advanced QA applied"
Fin Configuration,Other,Other,,group_193,"Language: it; Ambiguous title, requires manual review; Advanced QA applied"
Trim,Other,Other,,62c8c727-27ca-40ff-b213-48c7cc86a774,"Language: ro; Ambiguous title, requires manual review; Advanced QA applied"
Select Unit:,Other,Other,,group_194,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Momme,Other,Other,,5b64a5f2-fffc-4d27-b0cc-fd3ab531e198,"Language: no; Ambiguous title, requires manual review; Advanced QA applied"
Symbol,Other,Other,,group_195,"Language: cy; Ambiguous title, requires manual review; Advanced QA applied"
Table Cover Sizes,Other,Other,Size,a874f85e-a7f4-49b5-8d6e-ec4db4efbb09,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Bamboo Comforter (Item Density),Other,Other,,235174e0-2a25-4ec2-9eaf-3d28e3559957,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Pave Slide,Other,Other,,7cabcd65-bc03-4ef8-8fff-d6dd06ea27fe,"Language: sl; Ambiguous title, requires manual review; Advanced QA applied"
Tag Option,Other,Other,,group_197,"Language: tl; Ambiguous title, requires manual review; Advanced QA applied"
Kit Option,Other,Other,,group_198,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Ctw,Other,Other,,group_199,"Language: pl; Ambiguous title, requires manual review; Advanced QA applied"
Accent stone,Other,Other,,a26f4803-f8dc-418b-94ca-3712c72dec1b,"Language: it; Ambiguous title, requires manual review; Advanced QA applied"
Plating,Other,Other,,9cfda61b-51d8-42c5-b962-26466fd59633,"Language: tl; Ambiguous title, requires manual review; Advanced QA applied"
Extender,Other,Other,,group_201,"Language: de; Ambiguous title, requires manual review; Advanced QA applied"
Blades,Other,Other,,1797367e-6d59-4454-b01c-0a5e2d91ed3e,"Language: ca; Ambiguous title, requires manual review; Advanced QA applied"
Flavor/Scent,Other,Scent,,c4b525d1-5694-4999-87c8-9ef8a3448d1a,Assigned to Scent
Traction,Other,Other,,30b48344-fecf-4916-b04d-ded2fa19fdd8,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Cartridge,Other,Other,,group_205,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Essential Oil,Other,Other,,648c23a7-bb47-4ebd-bf07-b3f4a9991a77,"Language: ca; Ambiguous title, requires manual review; Advanced QA applied"
Upgrade Your Feed Line (Default: Nylon Line),Other,Other,,9a5adf61-d9ae-4388-bf97-5f84988fd9bc,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Flat Protection Upgrades,Other,Other,,8272fbb4-58c2-414c-a9a3-c5c6bdada192,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Stove Model,Other,Other,,54ee1169-f851-446e-a54f-545c3cbe47d2,"Language: sl; Ambiguous title, requires manual review; Advanced QA applied"
Hanger Finish,Other,Other,,group_206,"Language: de; Ambiguous title, requires manual review; Advanced QA applied"
Donation,Other,Other,,01e67d90-fa5d-4e01-82c3-2d1a8e8cf847,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Vest,Other,Other,,group_207,"Language: de; Ambiguous title, requires manual review; Advanced QA applied"
Birthstone Charms (Birth Month),Other,Other,,group_208,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Handlebars,Other,Other,,90137cde-1d22-4a38-8929-a13f48319a9e,"Language: sv; Ambiguous title, requires manual review; Advanced QA applied"
Handlebar Rise,Other,Other,,d79558b6-6520-4234-ab4c-80a20d648ed4,"Language: de; Ambiguous title, requires manual review; Advanced QA applied"
Choose your potency,Other,Other,,24f6ce9b-4ed0-43ba-a6e6-517f5fc9587d,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Word,Other,Other,,group_209,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
CHARM,Other,Other,,group_211,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Caliper Mount,Other,Other,,ddce7fd0-fe99-427d-9d38-dae191f8db39,"Language: ca; Ambiguous title, requires manual review; Advanced QA applied"
GRAPHIC,Other,Other,,2a1c9535-05a0-4130-8d5b-92db646028e0,"Language: de; Ambiguous title, requires manual review; Advanced QA applied"
Saying,Other,Other,,c962a44d-e6bd-4304-b135-c4db65408f43,"Language: tl; Ambiguous title, requires manual review; Advanced QA applied"
Hudz Compound,Other,Other,,4ac8fd3d-4161-49e7-9a40-f3e6ccf9cf31,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
ONESIZE,Other,Other,,group_215,"Language: pt; Ambiguous title, requires manual review; Advanced QA applied"
YARDS,Other,Other,,group_218,"Language: cy; Ambiguous title, requires manual review; Advanced QA applied"
Sections,Other,Other,,52f0e524-a86a-4451-a1fc-90aef0ce8ef0,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Select Pearl,Other,Other,,group_219,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Колір,Other,Other,,183b292a-f352-4d8a-985b-82f37cf665ee,"Language: sv; Ambiguous title, requires manual review; Advanced QA applied"
Bottle,Other,Other,,group_24,"Language: hu; Ambiguous title, requires manual review; Advanced QA applied"
CHOOSE YOUR PERFECTAMINO - TABLETS OR DRINK POWDER,Other,Other,,group_222,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Siding Options,Other,Other,,6d9c2991-21e6-40f4-8b7c-8c1cd788a9cb,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
SIGN,Other,Other,,group_226,"Language: de; Ambiguous title, requires manual review; Advanced QA applied"
Member,Other,Other,,group_227,"Language: id; Ambiguous title, requires manual review; Advanced QA applied"
Replacement Part,Other,Other,,c6b9c80c-ee0f-4a9f-b9f8-15e82c4d0e85,"Language: fr; Ambiguous title, requires manual review; Advanced QA applied"
Connectivity,Other,Other,,84e5140d-f63d-4738-94b1-6f872dcce75c,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Mounting,Other,Other,,group_230,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Add Acrylic Tag:,Other,Other,,group_96,"Language: cy; Ambiguous title, requires manual review; Advanced QA applied"
Ring,Other,Other,,group_35,"Language: tl; Ambiguous title, requires manual review; Advanced QA applied"
Size/Color,Other,Size,,e996a159-7fb8-438c-bd3f-50eae31c0b83,Assigned to Size (regex match)
Pillowcase Set,Other,Other,,group_232,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Motor,Other,Other,,group_233,"Language: sk; Ambiguous title, requires manual review; Advanced QA applied"
Largo,Other,Other,,8c3a5749-27de-4c74-bcbf-f1063e83327a,"Language: es; Ambiguous title, requires manual review; Advanced QA applied"
Launch,Other,Other,,74d23a8c-c139-4273-9723-0e9e3df0631e,"Language: es; Ambiguous title, requires manual review; Advanced QA applied"
Laundry Line,Other,Other,,cff3832d-c7aa-47c8-bfe3-9869569167c0,"Language: de; Ambiguous title, requires manual review; Advanced QA applied"
YEAR,Other,Other,,group_235,"Language: cy; Ambiguous title, requires manual review; Advanced QA applied"
By The Yard,Other,Other,,group_236,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Lumos Ultra E-Bike (Model),Other,Other,,group_149,"Language: es; Ambiguous title, requires manual review; Advanced QA applied"
Bag Weight,Other,Other,,group_237,"Language: de; Ambiguous title, requires manual review; Advanced QA applied"
Cable,Other,Other,,group_238,"Language: ca; Ambiguous title, requires manual review; Advanced QA applied"
Age group,Other,Other,,a2b5e6c2-5107-4516-8ce5-9187a9414c58,"Language: fr; Ambiguous title, requires manual review; Advanced QA applied"
Bowl Finish,Other,Other,,group_240,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Choose Face Scrub,Other,Other,,group_241,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
DIAMOND CARAT BEZEL,Other,Other,,group_169,"Language: de; Ambiguous title, requires manual review; Advanced QA applied"
Trunk,Other,Other,,70d08fe6-2e3e-4215-b02d-9cf7d62021f2,"Language: vi; Ambiguous title, requires manual review; Advanced QA applied"
Baldas,Other,Other,,f1f33db7-3c3f-43df-8553-88e0e796505c,"Language: id; Ambiguous title, requires manual review; Advanced QA applied"
Swing Direction,Other,Other,,35a6ef19-d4aa-4e47-aec6-f9098929cc5a,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
2-Pack: 5% OFF,Other,Other,,7b706c3b-845c-4139-b0e3-50bfb6ec373a,"Language: pl; Ambiguous title, requires manual review; Advanced QA applied"
Hawaiian Shirt Option,Other,Other,,b0644371-c4e8-4975-80b3-1f69b36e5820,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Loose,Other,Other,,34540e2b-471d-4a54-a887-4cc954430603,"Language: et; Ambiguous title, requires manual review; Advanced QA applied"
Offer,Other,Other,,group_244,"Language: cy; Ambiguous title, requires manual review; Advanced QA applied"
Select Gemstone,Other,Other,,group_245,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Color_CMFLF,Other,Other,Color,68279dd4-9ec7-4797-b6fd-6bd9c8b40379,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Facemask,Other,Other,,group_246,"Language: sv; Ambiguous title, requires manual review; Advanced QA applied"
Tank Top Khaki,Other,Other,,group_248,"Language: sw; Ambiguous title, requires manual review; Advanced QA applied"
Add CNC Stand,Other,Other,,38562910-d118-46e6-9e92-f07da0b60198,"Language: sv; Ambiguous title, requires manual review; Advanced QA applied"
Dry Treatment,Other,Other,,bc84a4fe-3171-471b-bb4f-38b9332411b6,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Handle Bars,Other,Other,,3eaba5ad-feef-4196-a566-ce2024f7e0c3,"Language: da; Ambiguous title, requires manual review; Advanced QA applied"
Lens Quality,Other,Other,,437c2af8-cb97-4d4c-9ca7-714961e0b6e0,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Color/Style,Other,Color,,cee51786-6f8f-4514-9864-8154eb1b420e,Assigned to Color (regex match)
Add Air Tank,Other,Other,,0a1c0513-6dcc-4861-8d55-808bdd3b0058,"Language: tr; Ambiguous title, requires manual review; Advanced QA applied"
Select Specimen,Other,Other,,e8183c8b-59ca-4bd1-91a5-05749cfe9907,"Language: ro; Ambiguous title, requires manual review; Advanced QA applied"
Let's Celebrate,Other,Size,,70a4c369-011f-4ea1-9ad2-a7dd85321358,Assigned to Size (regex match)
Page Layout,Other,Other,,3e9ecacc-b51c-4816-8200-fc0c7c682620,"Language: tl; Ambiguous title, requires manual review; Advanced QA applied"
Scrupper,Other,Other,,c686feb0-494c-4a97-a5c2-2006002e729c,"Language: it; Ambiguous title, requires manual review; Advanced QA applied"
Lettering,Other,Other,,group_136,"Language: no; Ambiguous title, requires manual review; Advanced QA applied"
Time,Other,Other,,group_257,"Language: id; Ambiguous title, requires manual review; Advanced QA applied"
Select Kit,Other,Other,,group_258,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Lids,Other,Other,,2fc99e83-e6d9-49ce-91ba-befa449df360,"Language: lv; Ambiguous title, requires manual review; Advanced QA applied"
Wine Add Ons,Other,Other,,c41e9dd8-05ba-4152-825f-862be6268429,"Language: cy; Ambiguous title, requires manual review; Advanced QA applied"
Signature,Other,Other,,edee96cd-64a9-49ab-93f2-5efed072cddb,"Language: it; Ambiguous title, requires manual review; Advanced QA applied"
Members,Other,Other,,group_261,"Language: de; Ambiguous title, requires manual review; Advanced QA applied"
Alignment,Other,Other,,group_262,"Language: da; Ambiguous title, requires manual review; Advanced QA applied"
Single Left or Single Right,Other,Other,,group_131,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Sink,Other,Other,,3b290ca4-3889-41a3-833f-4d935754e8bf,"Language: fi; Ambiguous title, requires manual review; Advanced QA applied"
Side Stone,Other,Other,,group_228,"Language: de; Ambiguous title, requires manual review; Advanced QA applied"
Redi Custom base (Base),Other,Other,,8832186e-6c22-48f3-9b33-74c54d487967,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Sinker Weight (oz.),Other,Other,,29a8675f-7154-4e1e-a613-0b2c47ddc33c,"Language: de; Ambiguous title, requires manual review; Advanced QA applied"
Charms,Other,Other,,group_263,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Wide Leg Pyjama Trousers The Jag Print Cream,Other,Other,,group_264,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Included strap,Other,Other,,93635795-f4f9-4c70-a021-dde814e09997,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Select Heater Series,Other,Other,,20b9cc7c-9654-4c1a-8a8e-a86f381fcc31,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Included PCB,Other,Other,,bc1d5647-dbb8-4f4f-ba1e-8d4435aa9e44,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Connection Kit,Other,Other,,group_265,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Ready to order for your project?  Choose Bulk Order below:,Other,Other,,group_172,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Clamp Block,Other,Other,,c1236290-b1a9-4a10-b542-6c8d15b83bb9,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Citrine,Other,Other,,08cc5749-001d-4661-af05-89ef84b8c704,"Language: ro; Ambiguous title, requires manual review; Advanced QA applied"
Racquet Grip Circumference,Other,Other,,157832b5-8205-4a70-bf33-3e2314fcc89c,"Language: ca; Ambiguous title, requires manual review; Advanced QA applied"
Barrel Nut,Other,Other,,b60f4792-4afa-4606-917c-2eda85f412a5,"Language: ca; Ambiguous title, requires manual review; Advanced QA applied"
Center Cut Out,Other,Other,,group_268,"Language: fr; Ambiguous title, requires manual review; Advanced QA applied"
Choose Zodiac Sign,Other,Other,,group_270,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Handlebar,Other,Other,,group_271,"Language: id; Ambiguous title, requires manual review; Advanced QA applied"
Shirt,Other,Other,,group_272,"Language: so; Ambiguous title, requires manual review; Advanced QA applied"
Club,Other,Other,,group_273,"Language: ro; Ambiguous title, requires manual review; Advanced QA applied"
Bars & Cakes,Other,Other,,ee3d0b34-d59e-454a-90ee-1091c1286d97,"Language: id; Ambiguous title, requires manual review; Advanced QA applied"
Pyjama Shorts The Jag Print Cream,Other,Other,,group_276,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
In the Box,Other,Other,,d21c4666-90bc-4efb-be20-7d24b9d3ae57,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
iPhone,Other,Other,,group_166,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
颜色,Other,Other,,e8dd308a-5f10-4ecc-9301-af2992d709bf,"Language: vi; Ambiguous title, requires manual review; Advanced QA applied"
XS-XXL,Other,Size,,b5b0c28f-b353-4549-a31f-a0bd6708c0d8,Assigned to Size (regex match)
Optic,Other,Other,,1a5409ca-3c58-4136-ad63-3866fb849c8e,"Language: ro; Ambiguous title, requires manual review; Advanced QA applied"
Weedless,Other,Other,,5e308593-3ec2-40cf-93ba-7431876acae1,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Gift,Other,Other,,group_280,"Language: de; Ambiguous title, requires manual review; Advanced QA applied"
Child Sku,Other,Other,,6fffdbfd-c1fb-4aca-99c2-6479ee51dc29,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
PRODUCTION PROCESSING TIME,Other,Other,,group_90,"Language: vi; Ambiguous title, requires manual review; Advanced QA applied"
DNU - 24-30 ALL,Other,Other,,19527350-65e1-4263-a89e-fd86f7680b9b,"Language: de; Ambiguous title, requires manual review; Advanced QA applied"
DNU - 0-20 ALL,Other,Other,,b33f7d59-a178-4dfd-8758-aa49e54e13bb,"Language: de; Ambiguous title, requires manual review; Advanced QA applied"
Ring type+Accent stones(M: moissanites; D: diamonds),Other,Size,,group_284,Assigned to Size (regex match)
Nantucket Coast,Other,Other,,90a8801c-dc35-4a47-b960-f94f872afca9,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Model Options,Other,Other,,3348d111-b550-4c41-a33f-638d1e31368c,"Language: es; Ambiguous title, requires manual review; Advanced QA applied"
Aquamarine,Other,Other,,9c679c24-d68f-4c6f-9336-7ec92366e88d,"Language: ca; Ambiguous title, requires manual review; Advanced QA applied"
cost,Other,Other,,group_285,"Language: pt; Ambiguous title, requires manual review; Advanced QA applied"
WAIST,Other,Other,,group_286,"Language: sw; Ambiguous title, requires manual review; Advanced QA applied"
Adhesive,Other,Other,,group_287,"Language: sq; Ambiguous title, requires manual review; Advanced QA applied"
Printing,Other,Other,,group_288,"Language: lt; Ambiguous title, requires manual review; Advanced QA applied"
Base Options - Select One,Other,Other,,f8b6b6a4-550e-41fb-92d3-7a954b8f794d,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Direction,Other,Other,,b78b5349-81a4-4562-b046-67c611cd4a86,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
S/M-L/XL,Other,Size,,cd866107-4aee-475c-82c5-b04f69e298e1,Assigned to Size (regex match)
Soft V Tank Top Khaki,Other,Other,,group_248,"Language: sw; Ambiguous title, requires manual review; Advanced QA applied"
Soil or Use,Other,Other,,fb3d5ba6-38b8-47bc-8552-9a8b20023f06,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
sex,Other,Other,,e08a65d6-23dc-4a07-980f-2b21b360c66d,"Language: ca; Ambiguous title, requires manual review; Advanced QA applied"
Digiscoping Kit,Other,Other,,f744a972-ad54-4619-88c2-41ac4660283b,"Language: tl; Ambiguous title, requires manual review; Advanced QA applied"
Bullet Caliber,Other,Other,,b774bfe3-c059-49f0-ac1c-0f690953e5fa,"Language: no; Ambiguous title, requires manual review; Advanced QA applied"
SPF,Other,Other,,04d22fa1-6cfc-4fd6-8dd8-d93b154bfa3d,"Language: de; Ambiguous title, requires manual review; Advanced QA applied"
Spillway,Other,Other,,b299ec1b-20a9-489b-a8f4-fd1dbaf8c3cd,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Variant Selection,Other,Other,,b7083a34-f3d7-402b-8037-2f27987e6a33,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Crescent Gemstone,Other,Scent,,5e6c50cb-1afd-4d07-bf9a-03be483d73f3,Assigned to Scent
Select a package option:,Other,Other,,c7a69d0e-cc05-49a1-99d1-8814dae32ade,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Spring Dress,Other,Other,,f341f243-e133-46c7-8ca5-256c0616a3b1,"Language: de; Ambiguous title, requires manual review; Advanced QA applied"
Spring Rate,Other,Other,,0bf984f7-b862-4868-b72d-c07fb59f730e,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Stärke,Other,Other,,0941af22-6937-472e-b628-c0285a88c614,"Language: da; Ambiguous title, requires manual review; Advanced QA applied"
Burner,Other,Other,,group_82,"Language: de; Ambiguous title, requires manual review; Advanced QA applied"
Star Sign,Other,Other,,7f5ce541-c1df-4b34-b836-b5eb075567ec,"Language: de; Ambiguous title, requires manual review; Advanced QA applied"
Front Stretcher Finish,Other,Other,,a7f9ca0e-3f91-4aee-bf5e-2acf51eeff2d,"Language: de; Ambiguous title, requires manual review; Advanced QA applied"
Serving Per Container,Other,Other,,group_294,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Stone Weight,Other,Other,,group_76,"Language: de; Ambiguous title, requires manual review; Advanced QA applied"
Filters,Other,Other,,a2bd3578-7408-4a19-890b-f1f8624fdfe9,"Language: de; Ambiguous title, requires manual review; Advanced QA applied"
Story Charm,Other,Other,,725807bd-6e4a-4735-87c6-5c894415a446,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
EAA + Hydro,Other,Other,,7aa7e329-658f-4b1d-996a-9086eff4a9d6,"Language: cy; Ambiguous title, requires manual review; Advanced QA applied"
Coffee Texture,Other,Other,,eb239382-8872-463f-b61c-f64639e85cf1,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Upgraded Tools,Other,Other,,b2ec3c4c-22a6-44a0-bf10-dc1defc3fd67,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Action-Power-Technique,Other,Other,,cf613d32-938f-4506-8ef2-9930ddbfb0dd,"Language: fr; Ambiguous title, requires manual review; Advanced QA applied"
Boys/Girls Sizes,Other,Other,Size,45d86bcb-85e7-45b7-9dc2-b4cf3a6d9da2,"Language: de; Ambiguous title, requires manual review; Advanced QA applied"
Frame Package,Other,Other,,a80a5013-7cef-4d45-a4e7-30248f1342a0,"Language: sv; Ambiguous title, requires manual review; Advanced QA applied"
Boy Shorts,Other,Other,,group_298,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Hip Belt,Other,Other,,eed6f267-dc04-4a8c-8265-180e58b589dc,"Language: nl; Ambiguous title, requires manual review; Advanced QA applied"
Line Weight,Other,Other,,group_299,"Language: de; Ambiguous title, requires manual review; Advanced QA applied"
Second strap,Other,Other,,55a00245-0d72-4fec-b547-e7ba1f49c1c8,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Exterior Leatherette Colors,Other,Other,Color,group_302,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Add Pole,Other,Other,,group_303,"Language: cy; Ambiguous title, requires manual review; Advanced QA applied"
Pillow Options,Other,Other,,group_305,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Hand Orientation,Other,Other,,9f61f99b-1bf3-4b84-8944-7f581f2f9042,"Language: de; Ambiguous title, requires manual review; Advanced QA applied"
PILLOW,Other,Other,,group_305,"Language: tl; Ambiguous title, requires manual review; Advanced QA applied"
PIECES,Other,Other,,646f4023-4389-4509-a78c-cae9871e11e2,"Language: tl; Ambiguous title, requires manual review; Advanced QA applied"
Application,Other,Other,,d9f70a7c-89fe-4ed4-8753-083a52b534ca,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
BIN LOCATION,Other,Other,,a4c5d463-8294-46e6-8798-7e7e5896847e,"Language: vi; Ambiguous title, requires manual review; Advanced QA applied"
Challenge,Other,Other,,f97199b8-9c3e-48fb-ae8f-886f97545e14,"Language: no; Ambiguous title, requires manual review; Advanced QA applied"
Birth Flower,Other,Other,,b857fb52-0b8f-4b0a-8ef9-67a143ec62ee,"Language: en; Ambiguous title, requires manual review; Advanced QA applied"
Add Cushion,Other,Other,,a2fa373a-a1f5-4460-8b36-07924c366e21,"Language: cy; Ambiguous title, requires manual review; Advanced QA applied"
Enamel,Other,Other,,group_308,"Language: ca; Ambiguous title, requires manual review; Advanced QA applied"
Engraving Language,Other,Other,,8d866a41-1742-4c87-90fb-08a9b846fa91,"Language: tl; Ambiguous title, requires manual review; Advanced QA applied"
